"food_code","name","category","base_amount","base_unit","kcal","carbs","protein","fat","sugar","dietary_fiber","vit_a","vit_c","vit_d","calcium","iron","sodium","image"
"D514-708000000-0001","오이고추 된장무침","생채·무침류","200","G","64","10.36","2.8","1.82","2.92","3.6","30.0","55.82","0.0","26.0","0.66","626.0","food-category/seasoned.jpg"
"D514-711000000-0001","오징어미역초무침","생채·무침류","200","G","174","10.48","30.0","3.44","1.3","7.2","62.0","7.74","8.04","204.0","2.1","2266.0","food-category/seasoned.jpg"
"D514-712000000-0001","옥수수샐러드","생채·무침류","200","G","260","35.06","2.8","12.72","14.12","2.4","2.0","7.54","0.0","22.0","0.66","702.0","food-category/seasoned.jpg"
"D514-713000000-0001","유채무침","생채·무침류","200","G","120","24.94","6.8","1.34","12.4","6.0","358.0","77.92","0.0","238.0","2.2","454.0","food-category/seasoned.jpg"
"D514-714000000-0001","쥐포무침","생채·무침류","200","G","678","72.9","58.8","16.92","48.68","2.4","110.0","0.78","44.18","210.0","1.82","3084.0","food-category/seasoned.jpg"
"D514-716450000-0001","참나물 무침_된장","생채·무침류","200","G","30","3.7","1.4","1.42","0.28","2.0","104.0","3.04","0.0","46.0","1.1","198.0","food-category/seasoned.jpg"
"D514-717000000-0001","참치 샐러드","생채·무침류","200","G","490","5.72","35.2","35.56","2.98","0.8","6.0","2.48","8.16","40.0","9.76","1130.0","food-category/seasoned.jpg"
"D514-718000000-0001","천사채무침","생채·무침류","200","G","146","5.9","6.6","11.02","1.3","2.6","70.0","10.62","0.18","60.0","1.04","496.0","food-category/seasoned.jpg"
"D514-720000000-0001","콩나물 느타리무침","생채·무침류","200","G","90","8.5","6.0","5.6","1.16","4.0","12.0","2.06","0.0","48.0","1.28","350.0","food-category/seasoned.jpg"
"D514-664000000-0001","감자샐러드","생채·무침류","200","G","322","31.18","5.4","19.94","6.22","4.6","58.0","19.06","0.14","36.0","1.3","616.0","food-category/seasoned.jpg"
"D514-664440000-0001","감자샐러드_당근","생채·무침류","200","G","154","16.62","2.4","8.98","1.74","3.4","96.0","12.48","0.0","18.0","0.68","66.0","food-category/seasoned.jpg"
"D514-665000000-0001","겨자채","생채·무침류","200","G","256","8.54","14.6","17.52","5.3","2.4","150.0","6.22","0.38","50.0","2.32","1256.0","food-category/seasoned.jpg"
"D514-670000000-0001","닭고기 샐러드","생채·무침류","200","G","176","5.64","13.4","11.1","1.22","1.4","34.0","4.24","0.0","28.0","1.1","788.0","food-category/seasoned.jpg"
"D514-672000000-0001","닭튀김 샐러드","생채·무침류","200","G","158","7.96","7.6","10.6","2.0","1.6","30.0","1.74","0.02","24.0","0.58","204.0","food-category/seasoned.jpg"
"D514-673000000-0001","돌나물무침","생채·무침류","200","G","82","17.62","2.8","1.06","8.96","2.2","150.0","142.86","0.0","270.0","1.3","254.0","food-category/seasoned.jpg"
"D514-675000000-0001","마늘쫑장아찌무침","생채·무침류","200","G","158","35.4","2.6","1.16","16.96","5.8","50.0","0.52","0.0","30.0","0.88","1412.0","food-category/seasoned.jpg"
"D514-676000000-0001","마카로니 샐러드","생채·무침류","200","G","276","27.52","4.8","15.96","5.5","2.4","30.0","5.96","0.0","26.0","0.56","250.0","food-category/seasoned.jpg"
"D514-678000000-0001","멕시컨샐러드","생채·무침류","200","G","186","6.4","9.2","14.14","3.48","1.6","94.0","25.46","0.14","48.0","0.76","632.0","food-category/seasoned.jpg"
"D514-680000000-0001","문어무침","생채·무침류","200","G","140","10.68","16.0","4.38","3.5","3.0","44.0","10.02","0.0","52.0","1.04","704.0","food-category/seasoned.jpg"
"D514-681000000-0001","미나리 초무침","생채·무침류","200","G","98","15.78","4.2","3.52","7.52","6.8","166.0","6.44","0.0","96.0","0.96","1150.0","food-category/seasoned.jpg"
"D514-682000000-0001","미역 오이무침","생채·무침류","200","G","114","29.54","3.8","0.72","15.44","5.8","228.0","22.22","0.0","160.0","1.4","1792.0","food-category/seasoned.jpg"
"D514-683000000-0001","뱅어포무침","생채·무침류","200","G","822","23.0","96.6","35.76","11.02","2.0","44.0","0.0","7.28","1578.0","5.86","2524.0","food-category/seasoned.jpg"
"D514-686000000-0001","부추 초무침","생채·무침류","200","G","46","7.32","2.2","1.56","3.52","3.8","30.0","3.46","0.0","28.0","2.42","374.0","food-category/seasoned.jpg"
"D514-688000000-0001","브로콜리 두부무침","생채·무침류","200","G","70","12.34","4.0","1.44","4.62","3.4","56.0","21.3","0.0","44.0","0.86","334.0","food-category/seasoned.jpg"
"D514-689000000-0001","브로콜리 채소무침","생채·무침류","200","G","68","14.42","3.4","0.7","5.96","3.0","66.0","24.26","0.14","40.0","0.8","364.0","food-category/seasoned.jpg"
"D514-690000000-0001","브로콜리무침","생채·무침류","200","G","64","14.02","3.2","0.5","5.8","3.0","58.0","21.48","0.0","32.0","0.7","350.0","food-category/seasoned.jpg"
"D514-691000000-0001","삼색냉채","생채·무침류","200","G","152","14.96","12.8","4.58","9.08","2.2","206.0","27.9","0.56","46.0","1.46","802.0","food-category/seasoned.jpg"
"D202-095000000-0026","베이글_어니언 베이글","빵 및 과자류","200","G","516","0.0","18.18","0.0","10.9","0.0","0.0","0.0","0.0","0.0","0.0","1044.0","food-category/bread.jpg"
"D202-095000000-0028","베이글_어니언베이글&크림치즈","빵 및 과자류","200","G","586","0.0","20.0","0.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","820.0","food-category/bread.jpg"
"D202-095000000-0031","베이글_에그 햄 치즈 베이글","빵 및 과자류","200","G","454","66.66","22.86","0.0","11.42","0.0","0.0","0.0","0.0","0.0","0.0","1066.0","food-category/bread.jpg"
"D202-095000000-0032","베이글_월넛 크림치즈 베이글","빵 및 과자류","200","G","644","0.0","20.0","0.0","13.34","0.0","0.0","0.0","0.0","0.0","0.0","786.0","food-category/bread.jpg"
"D202-095000000-0034","베이글_치즈 베이글","빵 및 과자류","200","G","648","0.0","20.0","0.0","14.54","0.0","0.0","0.0","0.0","0.0","0.0","344.0","food-category/bread.jpg"
"D202-095000000-0035","베이글_컬러 베이글","빵 및 과자류","200","G","482","0.0","11.46","0.0","12.72","0.0","0.0","0.0","0.0","0.0","0.0","292.0","food-category/bread.jpg"
"D202-095000000-0036","베이글_크로플 with 젤라또","빵 및 과자류","200","G","658","0.0","9.48","0.0","31.58","0.0","0.0","0.0","0.0","0.0","0.0","588.0","food-category/bread.jpg"
"D202-095000000-0037","베이글_크림치즈 베이글","빵 및 과자류","200","G","638","0.0","18.0","0.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","742.0","food-category/bread.jpg"
"D202-095000000-0039","베이글_플레인 베이글&크림치즈","빵 및 과자류","200","G","596","0.0","20.0","0.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","800.0","food-category/bread.jpg"
"D202-095000000-0041","베이글_플레인 베이글","빵 및 과자류","200","G","632","0.0","21.82","0.0","20.0","0.0","0.0","0.0","0.0","0.0","0.0","892.0","food-category/bread.jpg"
"D202-095000000-0051","베이글_플레인베이글","빵 및 과자류","200","G","528","0.0","18.18","0.0","16.36","0.0","0.0","0.0","0.0","0.0","0.0","872.0","food-category/bread.jpg"
"D202-095000000-0052","베이글_플레인 베이글피자","빵 및 과자류","200","G","478","0.0","15.56","0.0","11.12","0.0","0.0","0.0","0.0","0.0","0.0","956.0","food-category/bread.jpg"
"D202-095000000-0053","베이글_플레인 베이글허니월넛크림치즈","빵 및 과자류","200","G","610","0.0","14.74","0.0","14.74","0.0","0.0","0.0","0.0","0.0","0.0","1116.0","food-category/bread.jpg"
"D202-095000000-0054","베이글_호두베이글","빵 및 과자류","200","G","554","0.0","21.82","0.0","12.72","0.0","0.0","0.0","0.0","0.0","0.0","782.0","food-category/bread.jpg"
"D202-095000000-0055","베이글_갈릭크림치즈 베이글","빵 및 과자류","200","G","640","91.18","14.7","23.52","14.7","0.0","0.0","0.0","0.0","0.0","0.0","970.0","food-category/bread.jpg"
"D202-095000000-0056","베이글_갈릭크림치즈 베이글(파베이크)","빵 및 과자류","200","G","658","88.58","14.28","25.72","15.72","0.0","0.0","0.0","0.0","0.0","0.0","958.0","food-category/bread.jpg"
"D202-095000000-0057","베이글_데일리블루베리 베이글","빵 및 과자류","200","G","576","0.0","17.14","0.0","19.04","0.0","0.0","0.0","0.0","0.0","0.0","662.0","food-category/bread.jpg"
"D202-095000000-0058","베이글_데일리월넛 베이글","빵 및 과자류","200","G","740","0.0","19.04","0.0","17.14","0.0","0.0","0.0","0.0","0.0","0.0","864.0","food-category/bread.jpg"
"D202-095000000-0059","베이글_멀티그레인 베이글","빵 및 과자류","200","G","606","91.8","18.04","18.04","11.48","0.0","0.0","0.0","0.0","0.0","0.0","918.0","food-category/bread.jpg"
"D202-095000000-0060","베이글_멀티그레인 베이글&허니월넛크림치즈","빵 및 과자류","200","G","592","92.22","16.76","16.76","11.98","0.0","0.0","0.0","0.0","0.0","0.0","946.0","food-category/bread.jpg"
"D202-095000000-0061","베이글_메이플피칸 베이글","빵 및 과자류","200","G","552","89.66","15.52","15.52","12.06","0.0","0.0","0.0","0.0","0.0","0.0","96.0","food-category/bread.jpg"
"D202-095000000-0062","베이글_무화과 크림치즈 베이글","빵 및 과자류","200","G","570","91.4","13.4","16.8","28.0","0.0","0.0","0.0","0.0","0.0","0.0","576.0","food-category/bread.jpg"
"D202-095000000-0063","베이글_바질 베이글","빵 및 과자류","200","G","536","101.82","20.0","5.46","7.28","0.0","0.0","0.0","0.0","0.0","0.0","872.0","food-category/bread.jpg"
"D614-646000000-0001","오이지무침","생채·무침류","200","G","90","16.24","2.2","2.7","7.58","4.4","44.0","0.18","0.0","74.0","0.96","2166.0","food-category/seasoned.jpg"
"D202-095000000-0065","베이글_버터 베이글","빵 및 과자류","200","G","706","116.0","20.0","0.0","26.0","0.0","0.0","0.0","0.0","0.0","0.0","964.0","food-category/bread.jpg"
"D202-095000000-0066","베이글_베이글 먹물치즈","빵 및 과자류","200","G","498","99.04","19.04","2.86","13.34","0.0","0.0","0.0","0.0","0.0","0.0","1094.0","food-category/bread.jpg"
"D202-095000000-0069","베이글_베이글 크랜베리·호두","빵 및 과자류","200","G","572","95.24","26.66","11.42","11.42","0.0","0.0","0.0","0.0","0.0","0.0","1000.0","food-category/bread.jpg"
"D202-095000000-0070","베이글_베이글 플레인","빵 및 과자류","200","G","400","20.96","41.9","15.24","3.8","0.0","0.0","0.0","0.0","0.0","0.0","1180.0","food-category/bread.jpg"
"D202-095000000-0071","베이글_베이컨갈릭크림치즈","빵 및 과자류","200","G","650","68.8","22.0","31.8","18.4","0.0","0.0","0.0","0.0","0.0","0.0","756.0","food-category/bread.jpg"
"D202-095000000-0072","베이글_블랙올리브 베이글&어니언부추크림치즈","빵 및 과자류","200","G","558","68.34","15.08","24.12","10.06","0.0","0.0","0.0","0.0","0.0","0.0","1176.0","food-category/bread.jpg"
"D202-095000000-0073","베이글_블랙올리브 베이글&어니언부추크림치즈(파베이크)","빵 및 과자류","200","G","584","75.0","14.58","23.96","10.42","0.0","0.0","0.0","0.0","0.0","0.0","1188.0","food-category/bread.jpg"
"D202-095000000-0074","베이글_블랙올리브 베이글(파베이크)","빵 및 과자류","200","G","576","100.0","15.0","11.66","11.66","0.0","0.0","0.0","0.0","0.0","0.0","1050.0","food-category/bread.jpg"
"D202-095000000-0075","베이글_블랙올리브치즈 베이글","빵 및 과자류","200","G","548","88.88","15.88","12.7","11.12","0.0","0.0","0.0","0.0","0.0","0.0","1000.0","food-category/bread.jpg"
"D202-095000000-0076","베이글_블루베리 베이글","빵 및 과자류","200","G","502","0.0","20.0","0.0","9.1","0.0","0.0","0.0","0.0","0.0","0.0","924.0","food-category/bread.jpg"
"D202-095000000-0078","베이글_블루베리 베이글&허니월넛크림치즈","빵 및 과자류","200","G","546","98.14","13.66","7.46","23.6","0.0","0.0","0.0","0.0","0.0","0.0","1378.0","food-category/bread.jpg"
"D202-095000000-0079","베이글_소시지 인 치즈 베이글","빵 및 과자류","200","G","566","0.0","25.92","0.0","3.7","0.0","0.0","0.0","0.0","0.0","0.0","1630.0","food-category/bread.jpg"
"D202-095000000-0080","베이글_시금치바질&토마토크림치즈","빵 및 과자류","200","G","542","77.08","14.64","19.52","10.74","0.0","0.0","0.0","0.0","0.0","0.0","976.0","food-category/bread.jpg"
"D202-095000000-0081","베이글_시금치바질 베이글&플레인크림치즈","빵 및 과자류","200","G","546","77.0","15.0","19.0","11.0","0.0","0.0","0.0","0.0","0.0","0.0","990.0","food-category/bread.jpg"
"D202-095000000-0082","베이글_시금치바질 베이글&플레인크림치즈(파베이크)","빵 및 과자류","200","G","568","77.38","15.08","21.1","11.06","0.0","0.0","0.0","0.0","0.0","0.0","1006.0","food-category/bread.jpg"
"D202-095000000-0084","베이글_씨앗 베이글","빵 및 과자류","200","G","578","95.94","17.88","13.0","11.38","0.0","0.0","0.0","0.0","0.0","0.0","926.0","food-category/bread.jpg"
"D202-095000000-0085","베이글_씨앗 베이글&솔티드카라멜크림치즈","빵 및 과자류","200","G","610","80.0","16.0","25.0","15.0","0.0","0.0","0.0","0.0","0.0","0.0","960.0","food-category/bread.jpg"
"D202-095000000-0091","베이글_어니언 베이글&고추장아찌크림치즈","빵 및 과자류","200","G","516","71.0","14.0","19.0","11.0","0.0","0.0","0.0","0.0","0.0","0.0","1140.0","food-category/bread.jpg"
"D202-095000000-0092","베이글_어니언치즈크림","빵 및 과자류","200","G","598","29.4","5.8","50.8","23.2","0.0","0.0","0.0","0.0","0.0","0.0","452.0","food-category/bread.jpg"
"D202-095000000-0093","베이글_쪽파 베이컨 크림치즈 베이글","빵 및 과자류","200","G","594","70.0","18.4","26.8","13.6","0.0","0.0","0.0","0.0","0.0","0.0","764.0","food-category/bread.jpg"
"D202-095000000-0094","베이글_쫀득쫀득소시지 베이글","빵 및 과자류","200","G","568","41.44","25.22","32.44","5.4","0.0","0.0","0.0","0.0","0.0","0.0","1226.0","food-category/bread.jpg"
"D202-095000000-0096","베이글_콘치즈피자 베이글","빵 및 과자류","200","G","452","56.94","16.66","18.06","11.12","0.0","0.0","0.0","0.0","0.0","0.0","1028.0","food-category/bread.jpg"
"D202-095000000-0097","베이글_크림치즈 프레즐","빵 및 과자류","200","G","558","0.0","16.0","0.0","16.0","0.0","0.0","0.0","0.0","0.0","0.0","826.0","food-category/bread.jpg"
"D202-095000000-0098","베이글_트러플치즈 베이글","빵 및 과자류","200","G","546","100.0","20.0","6.36","10.9","0.0","0.0","0.0","0.0","0.0","0.0","890.0","food-category/bread.jpg"
"D202-095000000-0099","베이글_플레인 리코타 치즈 베이글","빵 및 과자류","200","G","484","0.0","16.66","0.0","15.0","0.0","0.0","0.0","0.0","0.0","0.0","800.0","food-category/bread.jpg"
"D202-095000000-0105","베이글_플레인 베이글&솔티드카라멜크림치즈","빵 및 과자류","200","G","600","73.84","14.36","26.66","18.46","0.0","0.0","0.0","0.0","0.0","0.0","944.0","food-category/bread.jpg"
"D202-095000000-0106","베이글_플레인 베이글&솔티드카라멜크림치즈(파베이크)","빵 및 과자류","200","G","654","79.4","15.08","30.16","20.1","0.0","0.0","0.0","0.0","0.0","0.0","944.0","food-category/bread.jpg"
"D202-095000000-0107","베이글_플레인 베이글&허니월넛크림치즈(파베이크)","빵 및 과자류","200","G","580","102.44","15.86","10.98","13.42","0.0","0.0","0.0","0.0","0.0","0.0","1060.0","food-category/bread.jpg"
"D202-095000000-0108","베이글_플레인 베이글(파베이크)","빵 및 과자류","200","G","600","108.34","16.66","10.0","13.34","0.0","0.0","0.0","0.0","0.0","0.0","1100.0","food-category/bread.jpg"
"D202-096000000-0002","샌드위치_B.E.L.T. 샌드위치","빵 및 과자류","200","G","382","0.0","16.18","0.0","5.96","0.0","0.0","0.0","0.0","0.0","0.0","786.0","food-category/bread.jpg"
"D202-096000000-0004","샌드위치_B.L.T 샌드위치","빵 및 과자류","200","G","450","60.58","16.6","15.76","6.64","0.0","0.0","0.0","0.0","0.0","0.0","1004.0","food-category/bread.jpg"
"D202-096000000-0005","샌드위치_BELT 클럽 샌드위치","빵 및 과자류","200","G","464","0.0","18.94","0.0","6.32","0.0","0.0","0.0","0.0","0.0","0.0","1010.0","food-category/bread.jpg"
"D202-096000000-0006","샌드위치_BLT 샌드위치","빵 및 과자류","200","G","358","0.0","15.24","0.0","8.58","0.0","0.0","0.0","0.0","0.0","0.0","810.0","food-category/bread.jpg"
"D202-096000000-0008","샌드위치_NEW 파니니 불고기 에그","빵 및 과자류","200","G","482","0.0","20.9","0.0","4.54","0.0","0.0","0.0","0.0","0.0","0.0","864.0","food-category/bread.jpg"
"D202-096000000-0009","샌드위치_고르곤졸라 불고기 파니니","빵 및 과자류","200","G","456","0.0","18.0","3.0","54.0","0.0","0.0","0.0","0.0","0.0","0.0","1250.0","food-category/bread.jpg"
"D202-096000000-0010","샌드위치_그릭치킨 샌드위치","빵 및 과자류","200","G","368","44.44","24.44","10.0","5.56","0.0","0.0","0.0","0.0","0.0","0.0","926.0","food-category/bread.jpg"
"D202-096000000-0011","샌드위치_꽃살크래미 반미 샌드위치","빵 및 과자류","200","G","362","50.56","11.16","0.0","6.7","0.0","0.0","0.0","0.0","0.0","0.0","730.0","food-category/bread.jpg"
"D202-096000000-0012","샌드위치_단호박 에그 샌드위치","빵 및 과자류","200","G","372","0.0","12.64","0.0","6.32","0.0","0.0","0.0","0.0","0.0","0.0","738.0","food-category/bread.jpg"
"D202-096000000-0013","샌드위치_단호박크림치즈 샌드위치","빵 및 과자류","200","G","362","46.72","8.76","15.32","12.4","0.0","0.0","0.0","0.0","0.0","0.0","474.0","food-category/bread.jpg"
"D202-096000000-0014","샌드위치_대만식 샌드위치 에그듬뿍샌드","빵 및 과자류","200","G","592","0.0","15.0","0.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","936.0","food-category/bread.jpg"
"D202-096000000-0015","샌드위치_대만식 샌드위치 초코크림샌드","빵 및 과자류","200","G","658","0.0","11.42","0.0","34.28","0.0","0.0","0.0","0.0","0.0","0.0","760.0","food-category/bread.jpg"
